STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00410144,"ALICE, TX US",7/20/1930,95,74,
USC00410144,"ALICE, TX US",7/21/1930,97,74,
USC00410144,"ALICE, TX US",7/22/1930,94,74,
USC00410144,"ALICE, TX US",7/23/1930,97,73,
USC00410144,"ALICE, TX US",7/24/1930,96,72,
USC00410144,"ALICE, TX US",7/25/1930,97,74,
USC00410144,"ALICE, TX US",7/26/1930,97,72,
USC00410144,"ALICE, TX US",7/27/1930,96,69,
USC00410144,"ALICE, TX US",7/28/1930,98,72,
USC00410144,"ALICE, TX US",7/29/1930,100,70,
USC00410144,"ALICE, TX US",7/30/1930,98,72,
USC00410144,"ALICE, TX US",7/31/1930,98,76,
USC00410144,"ALICE, TX US",8/1/1930,100,73,
USC00410144,"ALICE, TX US",8/2/1930,99,74,
USC00410144,"ALICE, TX US",8/3/1930,100,75,
USC00410144,"ALICE, TX US",8/4/1930,98,75,
USC00410144,"ALICE, TX US",8/5/1930,96,75,
USC00410144,"ALICE, TX US",8/6/1930,98,75,
USC00410144,"ALICE, TX US",8/7/1930,98,74,
USC00410144,"ALICE, TX US",8/8/1930,101,74,
USC00410144,"ALICE, TX US",8/9/1930,100,72,
USC00410144,"ALICE, TX US",8/10/1930,97,71,
USC00410144,"ALICE, TX US",8/11/1930,98,75,
USC00410144,"ALICE, TX US",8/12/1930,100,70,
USC00410144,"ALICE, TX US",8/13/1930,100,73,
USC00410144,"ALICE, TX US",8/14/1930,98,75,
USC00410144,"ALICE, TX US",8/15/1930,104,75,
USC00410144,"ALICE, TX US",8/16/1930,99,76,
USC00410144,"ALICE, TX US",8/17/1930,100,74,
USC00410144,"ALICE, TX US",8/18/1930,97,74,
USC00410144,"ALICE, TX US",8/19/1930,97,74,
USC00410144,"ALICE, TX US",8/20/1930,96,75,
USC00410144,"ALICE, TX US",8/21/1930,96,75,
USC00410144,"ALICE, TX US",8/22/1930,95,73,
USC00410144,"ALICE, TX US",8/23/1930,94,74,
USC00410144,"ALICE, TX US",8/24/1930,90,70,
